Panel,File_Identification,Schdule,Quarter,Visit,Sector,State_Ut_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,Fod_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Month_of_Survey,Response_Code,Survey_Code,Reason_for_Substitution,Household_Size,Household_Type,Religion,Social_Group,Usual_Expenditure,Imputed_Homegrown_Consumption,Imputed_Wages_Consumption,Annual_Clothing_Expenditure,Annual_Durables_Expenditure,Monthly_Consumer_Expenditure,Informant_Serial_No,Survey_Date,Total_Time_Taken,NSS_Sector_Stratum_Substr_Subsam,NSC_Sector_Stratum_Substr,Subsample_Multiplier,Contrib_Sample_Count
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,1,02,9,1,1,,7,1,2,9,9670,0,560,24300,42800,15822,02,18092024, 110,8,16,54680,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,2,01,9,1,1,,2,1,1,9,7700,0,350,15700,67500,14983,01,18092024,  60,8,16,80581,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,2,02,9,1,1,,3,2,1,9,5000,0,400,19700,46200,10892,02,18092024,  60,8,16,80581,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,3,01,9,1,1,,1,1,9,1,5800,0,600,19800,39700,11358,01,19092024,  40,8,16,83459,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,3,02,9,1,1,,1,3,2,9,4400,0,250,16700,39400,9325,01,19092024,  40,8,16,83459,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,4,01,9,1,1,,4,1,1,9,7500,0,600,18500,57600,14442,02,19092024,  80,8,16,149651,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,1,1210,25325,1,4,02,9,1,1,,1,2,1,9,3900,0,300,14300,31400,8008,01,19092024,  40,8,16,149651,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,1,01,8,1,1,,5,2,3,1,13240,350,120,19240,27300,17588,02,05082024,  56,8,16,52624,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,1,02,8,1,1,,5,1,1,1,14500,980,751,16201,25805,19732,01,05082024,  55,8,16,52624,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,2,01,8,3,1,,3,3,1,1,6550,120,50,1320,3500,7122,01,05082024,  50,8,16,62491,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,2,02,8,1,1,,2,2,3,1,8540,520,85,9540,11240,10877,02,06082024,  30,8,16,62491,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,3,01,8,1,1,,4,1,1,1,10548,453,330,9850,16240,13505,02,06082024,  43,8,16,111827,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,3,02,8,1,1,,1,9,3,1,5300,100,50,2057,2570,5836,01,04082024,  25,8,16,111827,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,4,01,8,1,1,,3,2,1,1,7608,450,200,9600,11250,9996,02,07082024,  45,8,16,164451,4
P4,CFVH4,104,Q5,V1,2,12,04,121,01,01,2,1210,20133,1,4,02,8,1,1,,3,1,3,1,8540,560,420,10340,16240,11735,02,07082024,  35,8,16,164451,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,1,01,9,1,1,,3,2,1,9,10500,0,320,8600,8500,12245,01,18092024,  52,8,16,47189,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,2,01,9,1,1,,4,3,2,9,7500,640,350,6500,5000,9448,01,19092024,  58,8,16,44413,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,3,01,9,1,1,,1,9,6,1,7000,0,300,5000,1500,7842,01,19092024,  28,8,16,158223,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,3,02,9,1,1,,1,9,3,1,6500,0,200,5000,1200,7217,01,19092024,  30,8,16,158223,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,4,01,9,1,1,,2,3,2,9,6000,0,200,5000,6500,7158,02,19092024,  42,8,16,152671,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,1,02,9,1,2,2,10,2,1,9,19000,0,850,15000,6000,21600,05,19092024,  65,8,16,47189,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,2,02,9,1,2,2,2,1,1,1,5600,0,430,6500,5400,7022,01,19092024,  42,8,16,44413,4
P4,CFVH4,104,Q5,V1,2,12,15,121,01,01,2,1210,21487,1,4,02,9,1,2,9,3,2,3,9,6500,0,260,3500,1800,7202,01,19092024,  52,8,16,152671,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,1,01,7,1,1,,8,2,6,1,25300,0,350,28000,16000,29317,01,10072024, 119,8,16,32280,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,1,02,7,1,1,,6,2,6,1,17800,80,200,16000,32000,22080,01,10072024, 110,8,16,32280,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,2,01,7,4,1,,3,9,6,1,7200,0,800,12000,8000,9667,03,10072024,  80,8,16,92805,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,2,02,7,1,1,,4,2,6,1,12000,120,160,22000,46000,17947,02,11072024, 115,8,16,92805,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,3,01,7,1,1,,1,9,6,1,5600,0,360,12000,6000,7460,01,11072024,  90,8,16,100875,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,3,02,7,1,1,,1,2,1,9,8800,0,80,15000,38000,13297,01,11072024,  88,8,16,100875,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,4,01,7,1,1,,2,1,6,1,7100,80,40,8000,22000,9720,01,12072024,  77,8,16,92805,4
P4,CFVH4,104,Q5,V1,2,12,01,121,01,01,1,1210,21310,1,4,02,7,1,1,,3,2,6,1,7400,750,140,7200,12000,9890,03,12072024, 102,8,16,92805,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,1,01,8,1,1,,9,2,3,1,22450,0,840,25500,29460,27870,01,20082024, 120,8,16,18347,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,1,02,8,1,1,,5,1,1,3,19400,0,600,20680,22400,23590,02,19082024, 115,8,16,18347,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,2,01,8,1,1,,4,2,1,1,48370,0,410,38400,49740,56125,02,19082024, 110,8,16,39751,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,2,02,8,1,1,,6,2,3,1,32400,0,840,28700,35450,38586,02,19082024, 118,8,16,39751,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,3,01,8,1,1,,1,2,1,2,9700,0,150,12400,15800,12200,01,19082024,  40,8,16,24462,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,3,02,8,1,1,,3,2,3,1,18460,970,300,19700,22400,23238,02,20082024,  90,8,16,24462,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,4,01,8,1,1,,2,2,3,1,9450,1050,260,15400,18500,13585,02,20082024,  70,8,16,30578,4
P4,CFVH4,104,Q5,V1,2,12,03,121,01,01,1,1210,21133,1,4,02,8,1,2,2,8,2,3,1,20780,0,970,24500,28700,26183,05,20082024, 119,8,16,30578,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,1,01,7,1,1,,3,1,3,1,10540,550,356,13240,19200,14149,01,06072024,  40,8,16,111827,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,1,02,7,1,1,,5,2,1,1,17250,530,230,21500,28570,22183,02,06072024,  65,8,16,111827,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,2,01,7,1,1,,4,1,1,3,12510,350,210,13240,19240,15777,01,06072024,  60,8,16,127358,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,2,02,7,1,1,,4,1,1,9,16240,320,120,19240,26300,20475,01,07072024,  56,8,16,127358,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,3,01,7,1,1,,2,1,1,1,9540,850,451,13240,15240,13214,01,07072024,  45,8,16,77657,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,3,02,7,2,1,,3,2,3,1,12580,680,200,15200,21500,16518,01,07072024,  55,8,16,77657,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,4,01,7,1,1,,3,1,1,1,8600,530,250,13248,20540,12196,01,07072024,  50,8,16,96295,4
P4,CFVH4,104,Q5,V1,2,12,06,121,01,01,2,1210,21074,1,4,02,7,1,1,,3,2,1,1,13240,450,320,16240,21054,17118,02,07072024,  56,8,16,96295,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,1,01,8,1,1,,5,2,1,9,15000,0,500,25000,35000,20500,01,13082024,  50,8,16,27520,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,1,02,8,1,1,,5,2,6,1,26000,400,500,22000,18500,30275,02,13082024,  45,8,16,27520,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,2,01,8,1,1,,4,2,6,1,20000,0,450,18000,28000,24283,01,13082024,  30,8,16,82560,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,2,02,8,1,1,,2,2,6,1,12000,0,400,15000,21500,15442,02,13082024,  25,8,16,82560,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,3,01,8,1,1,,1,2,1,9,8500,0,350,10000,29000,12100,01,13082024,  20,8,16,116195,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,3,02,8,1,1,,1,2,3,1,7000,0,400,12000,19000,9983,01,13082024,  20,8,16,116195,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,4,02,8,1,1,,3,3,1,9,4500,0,0,6000,2500,5208,01,13082024,  30,8,16,159004,4
P4,CFVH4,104,Q5,V1,2,12,18,121,01,01,2,1210,23704,1,4,01,8,1,2,2,4,2,1,9,5000,500,0,8000,1200,6267,02,13082024,  30,8,16,159004,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,1,01,9,1,1,,9,2,3,1,9900,1200,230,22400,26800,15430,01,26092024,  65,8,16,33375,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,2,01,9,1,1,,4,1,1,1,6500,1000,190,12400,15600,10023,01,26092024,  50,8,16,112260,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,2,02,9,1,1,,4,2,1,1,8800,0,240,20500,50500,14957,02,26092024,  52,8,16,112260,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,3,01,9,1,1,,4,2,3,1,7400,0,240,15600,21700,10748,01,27092024,  45,8,16,94056,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,3,02,9,1,1,,1,2,1,3,4600,0,150,9500,12800,6608,01,27092024,  25,8,16,94056,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,4,01,9,1,1,,4,1,1,3,6400,0,140,10200,15400,8673,02,27092024,  50,8,16,124396,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,4,02,9,1,1,,5,2,3,1,7800,950,250,15700,18400,11842,02,27092024,  55,8,16,124396,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,2,1210,26136,1,1,02,9,1,2,2,4,2,1,3,6800,0,210,15500,20400,10002,01,26092024,  45,8,16,33375,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,1,01,9,1,1,,4,2,1,3,34150,0,640,35400,39600,41040,02,27092024, 119,8,16,37276,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,1,02,9,1,1,,5,1,6,1,35650,850,650,34600,39400,43317,03,26092024, 120,8,16,37276,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,2,01,9,1,1,,5,1,6,1,29800,740,1200,36500,48700,38840,02,26092024, 116,8,16,37276,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,2,02,9,1,1,,2,2,6,1,15450,1000,450,21500,28400,21058,02,27092024,  60,8,16,37276,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,3,01,9,1,1,,3,2,6,1,23650,0,600,29600,30100,29225,03,27092024, 105,8,16,59020,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,3,02,9,1,1,,1,2,6,1,9750,0,250,10700,15400,12175,01,26092024,  40,8,16,59020,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,4,01,9,1,1,,4,2,6,3,23100,0,370,29700,34600,28828,02,27092024, 110,8,16,136677,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,1,1210,24182,1,4,02,9,1,1,,3,1,6,1,15400,0,280,18200,20500,18905,01,26092024,  98,8,16,136677,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,1,01,7,1,1,,5,1,3,1,13500,0,240,9300,8700,15240,05,18072024,  55,8,16,63256,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,1,02,7,1,1,,4,2,3,1,12500,0,200,8900,7200,14042,03,19072024,  40,8,16,63256,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,2,01,7,1,1,,4,2,3,1,9500,0,160,7500,6200,10802,01,19072024,  40,8,16,51395,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,2,02,7,1,1,,4,2,3,1,13500,0,210,8500,7800,15068,01,19072024,  45,8,16,51395,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,3,01,7,1,1,,6,2,3,1,13500,0,250,8500,7600,15092,02,19072024,  55,8,16,63256,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,4,02,7,1,1,,2,2,3,1,10500,0,250,7000,5000,11750,02,18072024,  35,8,16,67209,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,4,01,7,1,2,2,2,1,1,3,10000,0,150,5000,4200,10917,01,18072024,  38,8,16,67209,4
P4,CFVH4,104,Q5,V1,2,12,10,121,01,01,1,1210,23841,1,3,02,7,1,2,3,3,2,3,1,9600,0,150,8600,7500,11092,02,18072024,  38,8,16,63256,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,1,01,7,1,1,,4,2,6,1,7800,0,1200,64200,95400,22300,03,11072024,  90,8,16,54095,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,1,02,7,2,1,,5,1,1,9,10400,0,500,64700,87300,23567,02,11072024, 110,8,16,54095,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,2,02,7,1,1,,4,2,6,1,6200,0,600,29400,64300,14608,03,11072024,  90,8,16,73187,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,3,01,7,1,1,,3,2,6,1,6900,0,950,26800,84300,17108,01,12072024,  70,8,16,57277,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,3,02,7,1,1,,3,1,6,1,3200,1500,680,18400,54700,11472,02,12072024,  80,8,16,57277,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,2,01,7,1,2,1,4,2,9,1,9200,0,900,35700,79300,19683,01,11072024,  70,8,16,73187,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,4,01,7,1,2,2,6,2,3,9,7800,0,1400,39700,98400,20708,01,12072024, 110,8,16,73187,4
P4,CFVH4,104,Q5,V1,2,12,02,121,01,01,2,1210,20081,1,4,02,7,1,2,3,3,9,6,1,5400,0,600,13700,45900,10967,01,12072024,  90,8,16,73187,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,1,01,8,1,1,,2,2,3,1,15000,0,500,60000,80000,27167,01,28082024,  65,2,4,53451,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,1,02,8,1,1,,5,1,2,9,8000,0,0,12000,21000,10750,02,28082024,  80,2,4,53451,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,2,01,8,1,1,,2,9,9,1,5900,0,500,12600,35800,10433,01,29082024,  70,2,4,62119,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,2,02,8,1,1,,3,1,1,9,6700,0,500,65700,93400,20458,02,27082024,  45,2,4,62119,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,3,01,8,1,1,,1,2,1,9,6700,0,450,18900,61800,13875,01,28082024,  45,2,4,59230,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,3,02,8,1,1,,5,1,2,9,7800,0,560,34700,67300,16860,02,27082024,  70,2,4,59230,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,4,01,8,1,1,,3,2,1,2,13400,0,300,31700,76800,22742,02,29082024,  80,2,4,46228,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,20844,1,4,02,8,1,1,,4,3,1,9,5400,0,400,13800,26700,9175,02,29082024,  65,2,4,46228,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,1,01,8,1,1,,5,2,3,1,21000,0,250,36000,89000,31667,01,18082024, 117,2,4,28240,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,2,01,8,1,1,,2,2,3,1,13000,0,300,23000,45000,18967,02,18082024,  56,2,4,60938,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,2,02,8,1,1,,5,1,1,2,12500,0,230,19000,23000,16230,02,19082024, 102,2,4,60938,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,3,01,8,1,1,,7,2,1,2,11500,0,350,21000,32000,16267,04,20082024, 113,2,4,59452,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,3,02,8,1,1,,5,1,1,2,9200,0,340,17000,28000,13290,02,20082024,  96,2,4,59452,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,4,01,8,1,1,,2,2,1,2,7650,0,150,12000,13000,9883,01,19082024,  78,2,4,28240,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,4,02,8,3,1,,2,2,9,1,11500,0,200,18500,46000,17075,02,19082024,  68,2,4,28240,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,25283,1,1,02,8,1,2,2,4,2,1,3,13400,0,200,21000,25000,17433,02,18082024, 103,2,4,28240,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,1,01,9,1,1,,9,1,9,1,35480,0,750,25400,30100,40855,02,05092024, 120,2,4,21216,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,1,02,9,1,1,,6,2,3,1,28650,0,950,31500,35400,35175,01,05092024, 118,2,4,21216,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,2,01,9,1,1,,3,2,3,1,19750,0,620,19600,22400,23870,02,06092024,  95,2,4,22732,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,2,02,9,1,1,,4,2,9,1,38460,0,350,24500,30400,43385,02,06092024, 110,2,4,22732,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,3,01,9,1,1,,2,9,3,1,8450,600,250,12000,15800,11617,01,05092024,  70,2,4,19701,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,3,02,9,1,1,,2,2,9,1,12760,0,400,14400,28900,16768,01,06092024,  84,2,4,19701,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,4,01,9,1,1,,1,1,1,2,6400,0,340,9500,11200,8465,01,05092024,  50,2,4,40917,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,1,1210,24705,1,4,02,9,1,1,,5,1,1,2,9550,0,300,15600,19500,12775,01,06092024, 115,2,4,40917,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,1,01,9,1,1,,4,2,1,3,12000,0,300,24000,33000,17050,01,06092024,  95,2,4,40288,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,1,02,9,1,1,,8,1,1,3,18000,0,390,21000,12000,21140,01,06092024, 110,2,4,40288,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,2,01,9,1,1,,2,2,9,1,7800,0,180,18000,12000,10480,02,07092024,  66,2,4,53443,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,2,02,9,1,1,,3,2,3,1,9800,0,680,24000,33000,15230,01,07092024,  78,2,4,53443,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,3,01,9,4,1,,4,3,2,3,8000,0,200,12000,16000,10533,02,07092024,  58,2,4,30422,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,3,02,9,1,1,,4,1,1,3,9100,0,600,18000,14000,12367,01,07092024,  70,2,4,30422,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,4,01,9,1,1,,1,2,1,3,3800,0,400,6700,16000,6092,01,07092024,  44,2,4,15622,4
P4,CFVH4,104,Q5,V1,2,12,04,121,02,02,2,1210,20439,1,4,02,9,1,1,,3,1,1,3,8800,0,90,12000,18000,11390,01,07092024,  72,2,4,15622,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,1,01,11,4,1,,4,2,3,1,18000,0,200,16000,36000,22533,01,19112024,  84,8,16,24462,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,1,02,11,4,1,,4,2,3,1,20000,0,500,28000,56000,27500,02,19112024,  90,8,16,24462,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,2,01,11,1,1,,2,9,3,1,7000,0,800,8000,16000,9800,01,19112024,  62,8,16,73386,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,2,02,11,1,1,,2,2,3,1,8000,0,360,10000,18000,10693,02,19112024,  68,8,16,73386,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,3,01,11,1,1,,1,9,3,1,5000,0,400,12000,36000,9400,01,20112024,  48,8,16,39751,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,3,02,11,1,1,,2,1,3,1,7800,0,500,14000,28000,11800,01,20112024,  70,8,16,39751,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,4,01,11,1,2,9,1,2,3,1,5100,0,180,6000,14000,6947,01,20112024,  52,8,16,39751,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,2,1210,20465,1,4,02,11,1,2,9,6,1,1,9,12000,0,800,14000,23000,15883,01,20112024, 110,8,16,39751,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,1,01,11,1,1,,7,2,3,1,25000,0,1000,30000,25000,30583,03,26112024,  60,8,16,39635,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,1,02,11,1,1,,4,2,3,1,15000,0,500,20000,19000,18750,02,26112024,  40,8,16,39635,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,2,01,11,1,1,,2,2,1,1,15000,0,400,25000,8000,18150,02,26112024,  25,8,16,81747,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,2,02,11,1,1,,2,9,3,1,4500,0,0,5000,0,4917,01,26112024,  25,8,16,81747,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,3,01,11,1,1,,4,2,3,1,7000,0,200,10000,2500,8242,01,27112024,  45,8,16,123859,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,3,02,11,1,1,,5,2,1,9,7000,0,200,10000,5000,8450,01,26112024,  50,8,16,123859,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,4,01,11,1,2,2,3,3,1,9,3500,0,0,4000,0,3833,01,27112024,  30,8,16,195697,4
P4,CFVH4,104,Q6,V1,2,12,10,121,01,01,1,1210,23030,1,4,02,11,1,2,2,1,9,3,1,2000,0,0,2000,1500,2292,01,26112024,  20,8,16,195697,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,1,01,12,1,1,,5,1,1,2,19640,0,680,25400,29650,24908,03,05122024, 120,8,16,24850,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,1,02,12,1,1,,3,2,3,1,23450,0,750,29500,30400,29192,02,05122024,  90,8,16,24850,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,2,01,12,1,1,,5,9,3,1,15620,0,1050,19680,25400,20427,02,05122024, 100,8,16,59020,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,2,02,12,1,1,,4,1,9,1,19870,0,750,22300,29760,24958,02,05122024, 110,8,16,59020,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,3,01,12,1,1,,4,2,6,1,25400,0,950,35500,42100,32817,01,06122024, 115,8,16,49701,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,3,02,12,1,1,,3,2,9,1,23650,0,860,21500,28470,28674,02,06122024, 115,8,16,49701,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,4,01,12,1,1,,3,1,1,2,8500,0,450,16200,18420,11835,02,06122024,  85,8,16,65232,4
P4,CFVH4,104,Q6,V1,2,12,06,121,01,01,1,1210,23660,1,4,02,12,1,1,,6,1,2,9,7400,0,970,12650,18700,10983,02,06122024, 105,8,16,65232,4
P4,CFVH4,104,Q6,V1,2,12,08,121,01,01,1,1210,24540,1,1,01,10,1,1,,4,2,1,3,8900,0,180,15600,13600,11513,01,24102024,  50,8,16,19570,4
P4,CFVH4,104,Q6,V1,2,12,08,121,01,01,1,1210,24540,1,1,02,10,1,1,,5,2,1,1,9500,0,210,21600,26800,13743,01,24102024,  60,8,16,19570,4
P4,CFVH4,104,Q6,V1,2,12,08,121,01,01,1,1210,24540,1,2,01,10,1,1,,3,2,1,1,7900,0,220,15800,35000,12353,02,24102024,  40,8,16,78279,4
